usage_date_utc,metric,quantity,unit,feature_id,app_id,project_id,billing_tag,category,dimension_key,source_retrieved_at_utc,usage_hour_utc
2026-09-09,Data IO,0.0,GB,hrn:here:data-transfer::olp-here:io,3bljgWftCCjiEQnhnYAm,hrn:here:authorization::org572296711:project/lt-test,,DataStorage,"{""app_id"":""3bljgWftCCjiEQnhnYAm"",""feature_id"":""hrn:here:data-transfer::olp-here:io"",""project_id"":""hrn:here:authorization::org572296711:project/lt-test""}",2026-09-10T12:56:52.166009+00:00,
2026-09-09,Data IO,0.0007000000000000001,GB,hrn:here:data-transfer::olp-here:io,3bljgWftCCjiEQnhnYAm,,,DataStorage,"{""app_id"":""3bljgWftCCjiEQnhnYAm"",""feature_id"":""hrn:here:data-transfer::olp-here:io""}",2026-09-10T12:56:52.166009+00:00,
2026-09-09,Data IO,0.0,GB,hrn:here:data-transfer::olp-here:io,YQijV3hAPdxySAVtE6ZT,hrn:here:authorization::org572296711:project/byd-2026,,DataStorage,"{""app_id"":""YQijV3hAPdxySAVtE6ZT"",""feature_id"":""hrn:here:data-transfer::olp-here:io"",""project_id"":""hrn:here:authorization::org572296711:project/byd-2026""}",2026-09-10T12:56:52.166009+00:00,
2026-09-09,Data IO,0.0,GB,hrn:here:data-transfer::olp-here:io,YQijV3hAPdxySAVtE6ZT,hrn:here:authorization::org572296711:project/lt-test,,DataStorage,"{""app_id"":""YQijV3hAPdxySAVtE6ZT"",""feature_id"":""hrn:here:data-transfer::olp-here:io"",""project_id"":""hrn:here:authorization::org572296711:project/lt-test""}",2026-09-10T12:56:52.166009+00:00,
